,Navn,Max_Temp,Min_Temp,Max_Wind,Rain,Is_Rain,UVA,UVB,Max_Pressure,Min_Pressure,Pollution_PM25,Pollution_PM10,Max_Power,Min_Power
2021-03-10,Trondheim - Voll,0.7,-3.2,12.1,0.6,1,367490.0,2449.4,1015.6,994.7,2.8035805417,12.3988467917,3907,3359
2021-03-11,Trondheim - Voll,3.4,-1.6,11.2,0.0,0,246880.0,1634.0,993.2,972.5,3.119763,11.9043725833,3907,3359
2021-03-12,Trondheim - Voll,7.5,0.2,10.4,0.3,1,405880.0,2234.3,981.4,973.7,6.27008975,9.193654375,3919,3355
2021-03-13,Trondheim - Voll,5.8,-1.2,3.6,0.1,1,482940.0,2291.2,988.4,981.8,6.0308431667,9.8302852917,3648,3377
2021-03-14,Trondheim - Voll,3.1,-7.2,3.0,0.1,1,498320.0,2350.8,999.9,988.8,4.8573722917,14.0618706667,3615,3271
2021-03-15,Trondheim - Voll,4.8,-0.1,4.2,1.0,1,348120.0,1841.4,1014.7,1000.3,3.7359073333,7.3410375,3790,3351
2021-03-16,Trondheim - Voll,2.9,-1.3,4.6,0.5,1,436100.0,2264.0,1023.5,1015.2,1.7420084583,7.2618520417,3802,3344
2021-03-17,Trondheim - Voll,3.9,-5.2,4.4,0.0,0,369050.0,2187.6,1026.8,1023.6,2.4509187917,19.43306625,3837,3375
2021-03-18,Trondheim - Voll,4.2,1.1,4.7,1.0,1,235500.0,1718.6,1027.2,1023.0,4.1810220833,6.8252394583,3866,3408
2021-03-19,Trondheim - Voll,5.2,-1.5,4.0,4.8,1,265780.0,2663.2,1028.1,1017.9,2.8982589583,6.6713354167,4012,3445
2021-03-20,Trondheim - Voll,6.4,2.2,9.7,0.0,0,294390.0,3246.4,1017.2,1003.7,1.3451873333,4.1872893333,3970,3504
2021-03-21,Trondheim - Voll,2.8,-1.2,9.8,7.7,1,275840.0,2003.7,1013.5,1008.2,1.9401393333,5.3365070417,3964,3472
2021-03-22,Trondheim - Voll,6.8,0.6,5.5,8.2,1,305020.0,2819.9,1009.7,1008.1,1.5410579583,2.9121835833,3919,3468
2021-03-23,Trondheim - Voll,11.2,5.0,4.8,1.5,1,300490.0,2994.2,1009.3,999.3,2.6839729583,15.976209625,3861,3407
2021-03-24,Trondheim - Voll,8.2,2.9,11.3,0.0,0,581400.0,4344.8,1003.5,997.9,4.8672953333,44.357882875,3861,3407
2021-03-25,Trondheim - Voll,8.9,-0.1,6.4,0.0,0,459360.0,3505.4,1007.0,1002.6,3.54975425,24.0904140833,3861,3407
2021-03-26,Trondheim - Voll,9.0,-1.5,7.5,0.6,1,367350.0,2991.7,1006.5,996.0,2.3218841667,15.6622205833,3887,3417
2021-03-27,Trondheim - Voll,8.4,2.2,8.6,2.0,1,316550.0,2569.9,1009.7,996.5,2.51932475,5.7979340833,3906,3447
2021-03-28,Trondheim - Voll,9.3,-2.0,6.9,2.7,1,574460.0,4562.7,1010.2,999.2,3.0925870417,11.2484904583,3739,3292
2021-03-29,Trondheim - Voll,12.1,2.7,12.4,0.2,1,431660.0,3044.3,1004.6,994.4,4.5386190417,19.835548125,3917,3113
2021-03-30,Trondheim - Voll,8.2,3.5,9.7,0.0,0,540980.0,4417.4,1016.6,1004.5,6.5671689583,43.1122335417,3602,3247
2021-03-31,Trondheim - Voll,5.5,1.1,6.2,0.3,1,468000.0,3046.9,1022.2,1017.0,2.2080460833,12.1646475417,3488,3161
2021-04-01,Trondheim - Voll,3.4,1.3,8.8,0.6,1,332640.0,2870.4,1022.0,1017.5,1.1730784583,3.1223144583,3358,2953
2021-04-02,Trondheim - Voll,3.8,0.3,6.5,4.3,1,516130.0,3836.6,1025.5,1016.5,3.9371988333,10.4100942083,3345,2938
2021-04-03,Trondheim - Voll,5.8,0.5,8.4,2.9,1,292320.0,2834.8,1024.6,1009.9,2.6750168333,7.9186655833,3381,3072
2021-04-04,Trondheim - Voll,8.1,-0.5,11.4,0.8,1,481980.0,4254.3,1008.7,978.8,2.0125282917,5.759431625,3442,3164
2021-04-05,Trondheim - Voll,2.7,-3.4,8.6,3.2,1,372610.0,2898.2,983.0,979.8,3.510960625,9.6636949167,3297,2996
2021-04-06,Trondheim - Voll,5.5,0.1,10.4,15.2,1,362340.0,2396.2,997.5,980.9,4.0967269583,10.2759299583,3649,3355
2021-04-07,Trondheim - Voll,3.6,-1.5,5.4,4.8,1,546610.0,4020.0,1006.1,998.0,1.9656985,5.1844934167,3791,3346
2021-04-08,Trondheim - Voll,4.2,-2.8,4.5,5.8,1,815760.0,7604.1,1006.1,984.8,1.3700096667,7.0018979583,3832,3382
2021-04-09,Trondheim - Voll,2.7,-0.9,7.1,1.1,1,573090.0,4122.9,991.9,981.9,1.6876093333,4.1724820417,3891,3441
2021-04-10,Trondheim - Voll,2.9,-1.1,6.4,2.5,1,498770.0,3726.0,1012.1,992.6,1.4722550833,2.5417109167,3951,3521
2021-04-11,Trondheim - Voll,6.9,-0.3,4.5,8.1,1,865900.0,6622.9,1022.7,1012.6,2.2408074167,7.0486665833,3766,3460
2021-04-12,Trondheim - Voll,4.7,-2.5,5.0,0.0,0,752210.0,6026.2,1022.6,1019.6,3.5337182083,17.9124192917,3852,3452
2021-04-13,Trondheim - Voll,3.0,-0.2,4.8,0.0,0,586260.0,5231.1,1022.4,1019.4,2.9427302917,14.95500725,3838,3392
2021-04-14,Trondheim - Voll,5.4,-0.8,4.9,6.0,1,632110.0,8044.8,1033.3,1021.9,3.32755675,18.582344625,3846,3398
2021-04-15,Trondheim - Voll,8.1,-0.1,3.8,1.0,1,650580.0,7694.9,1036.7,1033.3,6.2753374583,47.2967972083,3864,3414
2021-04-16,Trondheim - Voll,10.5,1.7,3.5,0.0,0,958330.0,10337.0,1036.6,1032.7,3.7892355417,26.6358147083,3715,3289
2021-04-17,Trondheim - Voll,11.3,-1.3,3.3,0.0,0,963910.0,10858.0,1034.6,1031.9,4.3356109167,24.1614015,3422,3232
2021-04-18,Trondheim - Voll,15.3,0.3,3.1,0.0,0,907920.0,10465.0,1031.5,1026.8,5.1529992083,28.4698123333,3427,3227
2021-04-19,Trondheim - Voll,14.9,1.7,2.7,0.0,0,941940.0,12001.0,1027.6,1020.4,7.4929169583,50.960608625,3619,3355
2021-04-20,Trondheim - Voll,17.2,3.9,6.3,0.0,0,845140.0,10858.0,1019.9,1007.9,8.2972023333,40.8032830417,3599,3195
2021-04-21,Trondheim - Voll,7.5,2.4,5.8,1.5,1,661120.0,6970.4,1014.8,1007.5,0.7616868182,8.6749613636,3570,3169
2021-04-22,Trondheim - Voll,4.9,-0.6,8.7,2.9,1,692480.0,6365.8,1019.5,1014.3,2.097108125,7.2028015,3566,3165
2021-04-23,Trondheim - Voll,3.8,-0.1,7.0,3.5,1,756660.0,7309.7,1026.9,1020.1,1.6677655833,7.396539125,3593,3200
2021-04-24,Trondheim - Voll,5.5,-1.0,4.8,3.5,1,844010.0,7704.0,1029.4,1026.7,2.1656485417,20.3517238333,3398,3209
2021-04-25,Trondheim - Voll,5.0,0.1,4.8,0.7,1,740530.0,7730.0,1030.0,1027.2,2.0238605833,22.9294126667,3335,3192
2021-04-26,Trondheim - Voll,5.3,0.4,3.1,0.6,1,664700.0,7543.7,1027.1,1021.1,3.63784275,41.4068919167,3615,3352
2021-04-27,Trondheim - Voll,6.5,0.3,4.5,0.0,0,890390.0,9694.9,1021.6,1017.9,3.2178152083,25.669147375,3592,3191
2021-04-28,Trondheim - Voll,6.8,-1.1,4.1,0.6,1,1023700.0,9270.4,1017.6,1015.3,2.495284,19.5167438333,3592,3191
2021-04-29,Trondheim - Voll,6.7,-0.7,3.4,0.0,0,1001700.0,10161.0,1017.3,1016.3,3.0247146667,21.8662106667,3592,3191
2021-04-30,Trondheim - Voll,5.6,0.3,4.3,0.9,1,727980.0,8939.6,1017.0,1015.4,2.1383777917,9.7521244167,3610,3217
2021-05-01,Trondheim - Voll,6.9,0.6,3.5,1.0,1,1040000.0,13358.0,1017.3,1016.5,2.980946,13.7389582083,3325,3017
2021-05-02,Trondheim - Voll,6.4,-0.9,3.3,0.0,0,818300.0,9639.4,1016.8,1014.4,2.6133915,14.1573135,3330,2990
2021-05-03,Trondheim - Voll,7.8,-0.9,4.8,0.0,0,917520.0,10787.0,1014.1,1006.3,4.1784106667,23.3070307917,3572,3073
2021-05-04,Trondheim - Voll,8.7,-0.8,5.1,0.0,0,775940.0,8316.4,1006.0,1001.0,2.8461226667,15.5019796667,3771,3276
2021-05-05,Trondheim - Voll,9.5,2.6,7.0,0.6,1,1061200.0,10469.0,1002.6,1001.1,4.1120767083,23.6461522917,3742,3250
2021-05-06,Trondheim - Voll,7.5,-2.0,6.8,0.0,0,1166900.0,11816.0,1004.5,1002.8,4.4681115833,25.9625305417,3723,3234
2021-05-07,Trondheim - Voll,8.2,-2.5,5.0,0.0,0,1108300.0,10904.0,1008.3,1004.7,4.4679102083,32.0260477917,3697,3205
2021-05-08,Trondheim - Voll,7.7,-0.5,4.4,0.0,0,772000.0,7546.7,1009.4,1008.2,3.819358875,11.6298698333,3381,3105
2021-05-09,Trondheim - Voll,10.6,-1.7,6.6,3.1,1,866710.0,9964.5,1008.8,999.5,1.8285216667,8.3265815833,3390,3044
2021-05-10,Trondheim - Voll,15.1,4.6,4.4,0.0,0,1131200.0,17816.0,1003.7,998.8,3.1189740417,25.3899587083,3645,3137
2021-05-11,Trondheim - Voll,19.3,9.2,5.5,2.6,1,1242500.0,17911.0,1013.8,998.9,2.4087220417,14.447692125,3612,3136
2021-05-12,Trondheim - Voll,17.5,5.6,3.7,0.4,1,655530.0,10028.0,1015.0,1011.4,6.4991358333,23.6352749167,3612,3136
2021-05-13,Trondheim - Voll,9.0,6.8,2.9,10.4,1,369520.0,5882.4,1013.3,1011.7,3.968960375,11.8208513333,3280,2978
2021-05-14,Trondheim - Voll,16.4,7.0,3.1,2.1,1,942350.0,14570.0,1011.9,1005.8,6.42645475,24.9981027083,3381,3049
2021-05-15,Trondheim - Voll,17.1,9.5,5.1,0.2,1,1112100.0,16954.0,1005.8,1000.1,4.9368203333,15.8876368333,3324,3053
2021-05-16,Trondheim - Voll,14.8,7.2,6.3,0.3,1,650110.0,8077.9,1004.0,997.9,1.0569876667,9.1988365833,3133,2841
2021-05-17,Trondheim - Voll,13.2,7.3,4.4,0.0,0,809830.0,10849.0,1005.1,999.2,2.5325753333,9.0286499583,3059,2775
2021-05-18,Trondheim - Voll,12.7,6.2,4.3,11.2,1,681710.0,9402.4,1008.6,999.1,3.7748711667,10.644110125,3189,2791
2021-05-19,Trondheim - Voll,12.2,7.1,3.0,1.7,1,799010.0,10826.0,1011.5,1008.6,3.02105925,12.6331003333,3315,2871
2021-05-20,Trondheim - Voll,11.0,5.6,3.2,0.4,1,1004400.0,14372.0,1012.5,1007.8,2.9540626667,17.4511639583,3331,2885
2021-05-21,Trondheim - Voll,12.6,4.7,3.6,3.0,1,937420.0,14161.0,1007.3,998.7,4.044983375,17.6519409167,3379,2926
2021-05-22,Trondheim - Voll,16.6,4.8,4.7,0.0,0,1250200.0,18416.0,999.2,997.1,3.2246540833,14.9497759583,3158,2878
2021-05-23,Trondheim - Voll,17.4,7.6,5.3,0.5,1,1081400.0,16513.0,1006.9,999.4,3.55098175,9.4786861667,3027,2744
2021-05-24,Trondheim - Voll,18.0,6.4,4.6,2.6,1,1400000.0,20444.0,1013.8,1007.2,3.9979746667,12.8314538333,2922,2649
2021-05-25,Trondheim - Voll,19.3,9.1,4.7,0.3,1,1137600.0,17334.0,1018.8,1014.1,3.66484425,17.6177200833,3199,2757
2021-05-26,Trondheim - Voll,18.3,7.5,5.6,0.3,1,1282700.0,18353.0,1019.7,1014.6,4.001568375,19.3589130833,3188,2759
2021-05-27,Trondheim - Voll,17.3,9.9,5.1,0.2,1,1368000.0,21256.0,1019.3,1015.6,3.075102625,16.6156919167,3190,2761
2021-05-28,Trondheim - Voll,15.0,6.2,4.2,0.3,1,1341800.0,21596.0,1027.4,1019.8,4.9344848333,21.6217309167,3216,2783
2021-05-29,Trondheim - Voll,16.8,6.1,3.6,0.2,1,1404100.0,23772.0,1028.5,1027.0,9.27318325,21.344106375,2995,2728
2021-05-30,Trondheim - Voll,18.4,6.3,4.5,0.3,1,1422600.0,21340.0,1028.5,1026.6,8.22794225,16.8994826667,2911,2639
2021-05-31,Trondheim - Voll,18.9,6.6,2.7,0.1,1,1172700.0,19658.0,1027.2,1023.3,7.4216123478,21.8038817826,2999,2568
2021-06-01,Trondheim - Voll,24.9,7.6,3.7,0.3,1,1412100.0,22654.0,1023.6,1020.0,7.4898973,25.95685105,3008,2602
2021-06-02,Trondheim - Voll,25.1,12.5,5.7,0.3,1,1475200.0,23909.0,1028.1,1023.7,7.624392625,29.4351342083,3009,2602
2021-06-03,Trondheim - Voll,25.8,10.7,3.5,0.1,1,1429200.0,21486.0,1028.7,1023.0,8.7034290833,27.8132936667,3076,2719
2021-06-04,Trondheim - Voll,25.0,15.5,4.8,0.1,1,1486700.0,20410.0,1024.7,1021.7,7.613201625,25.424523625,3057,2654
2021-06-05,Trondheim - Voll,22.8,14.8,3.1,0.2,1,1299000.0,20349.0,1025.4,1021.4,8.347702,19.2831593333,2858,2590
2021-06-06,Trondheim - Voll,21.2,13.8,3.9,0.3,1,748690.0,12971.0,1024.0,1020.1,10.9150986667,17.4475286667,2930,2511
2021-06-07,Trondheim - Voll,18.7,11.0,3.4,1.6,1,1448500.0,23154.0,1024.6,1020.1,5.0291931667,16.2143995833,3058,2601
2021-06-08,Trondheim - Voll,18.5,10.2,4.5,0.2,1,1181600.0,19908.0,1020.5,1019.5,6.215437125,18.12515775,3032,2622
2021-06-09,Trondheim - Voll,22.4,11.5,4.4,0.2,1,1532400.0,25165.0,1019.1,1014.2,7.7323836667,22.2108353333,3044,2633
2021-06-10,Trondheim - Voll,22.9,11.6,3.7,0.3,1,1337900.0,24334.0,1014.2,1008.7,7.0292820833,18.9540124167,3052,2641
2021-06-11,Trondheim - Voll,24.3,14.1,4.5,0.3,1,722560.0,12676.0,1008.2,1002.0,3.812578625,14.8814387917,3040,2641
2021-06-12,Trondheim - Voll,14.8,9.3,8.1,7.3,1,865480.0,13838.0,1010.8,1004.0,3.4877373333,10.246085375,2873,2604
2021-06-13,Trondheim - Voll,11.4,7.8,7.0,2.9,1,525930.0,9603.3,1015.7,1009.6,3.5216942917,7.1508444167,2902,2488
2021-06-14,Trondheim - Voll,15.1,9.7,4.3,8.0,1,882060.0,14745.0,1009.5,1002.6,3.6312832083,12.224950625,2984,2544
2021-06-15,Trondheim - Voll,11.4,7.6,8.1,0.2,1,806530.0,12929.0,1016.8,1003.1,1.7081398333,6.0763687917,2984,2571
2021-06-16,Trondheim - Voll,17.6,5.3,5.0,5.7,1,1234900.0,23412.0,1016.4,1009.3,3.2161705833,12.7824400417,2930,2523
2021-06-17,Trondheim - Voll,19.5,13.2,4.1,0.2,1,957740.0,17972.0,1012.7,1010.2,5.473107875,14.32453875,2930,2523
2021-06-18,Trondheim - Voll,14.2,10.8,5.5,0.4,1,631580.0,10416.0,1020.6,1009.6,4.4368154167,14.885529,2929,2526
2021-06-19,Trondheim - Voll,14.2,9.4,4.1,0.3,1,622250.0,10338.0,1020.6,1012.7,4.1144624583,8.3666469167,2727,2416
2021-06-20,Trondheim - Voll,16.6,10.1,5.7,3.3,1,1194900.0,22515.0,1014.2,1005.0,2.942866,6.444651125,2719,2390
2021-06-21,Trondheim - Voll,15.5,11.9,4.9,7.7,1,701920.0,13738.0,1015.7,1003.2,4.2503647083,21.7004585417,2901,2438
2021-06-22,Trondheim - Voll,16.0,9.3,4.2,0.0,0,1468800.0,26157.0,1019.0,1016.2,4.5761525833,22.1282120833,2910,2484
2021-06-23,Trondheim - Voll,17.3,7.2,4.6,0.2,1,1344100.0,26057.0,1020.2,1017.3,5.42985375,19.256173,2910,2484
2021-06-24,Trondheim - Voll,17.3,10.5,4.2,0.9,1,875800.0,18418.0,1019.7,1016.2,5.850574625,17.8519695417,2910,2484
2021-06-25,Trondheim - Voll,15.0,10.0,3.1,3.7,1,808820.0,16921.0,1020.7,1017.0,5.2925154583,15.235775,2914,2490
2021-06-26,Trondheim - Voll,16.9,10.2,4.1,0.1,1,1072200.0,22335.0,1020.2,1016.8,4.0831353333,11.6496375417,2726,2415
2021-06-27,Trondheim - Voll,16.9,9.8,4.0,0.1,1,1192300.0,24461.0,1016.9,1015.1,4.9982017917,11.1542318333,2718,2389
2021-06-28,Trondheim - Voll,17.1,11.2,3.4,0.2,1,1020000.0,18935.0,1015.6,1014.1,10.1715437917,22.87995225,2801,2362
2021-06-29,Trondheim - Voll,13.4,10.1,3.6,2.6,1,498390.0,7699.7,1020.6,1014.6,7.4222975833,16.8988600417,2806,2421
2021-06-30,Trondheim - Voll,17.1,8.2,4.5,3.4,1,1467900.0,27320.0,1021.1,1019.0,3.1785083182,11.3505556364,2806,2421
2021-07-01,Trondheim - Voll,24.2,8.6,5.2,0.0,0,1548900.0,29473.0,1020.2,1017.0,5.840474,22.4763471667,2844,2453
2021-07-02,Trondheim - Voll,28.2,13.1,3.7,0.4,1,1496600.0,27946.0,1017.9,1014.5,7.9747695417,24.3622035833,2850,2456
2021-07-03,Trondheim - Voll,29.8,14.2,4.6,0.4,1,1511400.0,28398.0,1015.4,1012.5,9.160653875,18.52068925,2617,2401
2021-07-04,Trondheim - Voll,29.4,13.5,5.7,0.1,1,1374600.0,22969.0,1014.2,1008.7,8.1028366667,15.028219625,2595,2367
2021-07-05,Trondheim - Voll,28.1,17.5,4.7,0.3,1,1082300.0,18880.0,1011.9,1008.1,8.8459469167,27.3789101667,2742,2309
2021-07-06,Trondheim - Voll,25.4,18.1,5.3,0.1,1,825360.0,14209.0,1007.6,1003.8,6.1522636667,16.287515625,3050,2665
2021-07-07,Trondheim - Voll,24.5,17.2,6.0,0.8,1,863830.0,14333.0,1013.9,1004.2,4.5490394167,14.2000125417,3072,2684
2021-07-08,Trondheim - Voll,21.5,14.4,4.0,8.7,1,1067800.0,17487.0,1020.8,1014.3,5.2323405833,14.0301742083,3088,2698
2021-07-09,Trondheim - Voll,24.7,13.6,4.7,1.3,1,1410600.0,23284.0,1021.0,1018.4,5.892958875,15.1854262917,3094,2695
2021-07-10,Trondheim - Voll,22.1,14.9,5.2,0.3,1,591670.0,9989.6,1019.6,1008.5,7.4027185417,11.405421,2906,2668
2021-07-11,Trondheim - Voll,17.1,15.1,4.2,9.9,1,379970.0,6306.2,1018.1,1007.5,4.25148275,6.8707657917,2882,2630
2021-07-12,Trondheim - Voll,23.3,13.8,4.3,8.5,1,1446400.0,26224.0,1018.8,1016.2,5.831515375,14.922333375,2989,2542
2021-07-13,Trondheim - Voll,23.0,12.9,3.7,0.3,1,1314600.0,24082.0,1019.0,1016.7,6.3196522083,13.693005,2997,2614
2021-07-14,Trondheim - Voll,24.7,15.7,2.4,0.2,1,971000.0,18779.0,1017.0,1009.9,6.935948375,14.4849188333,2997,2614
2021-07-15,Trondheim - Voll,21.5,13.7,7.0,1.9,1,879790.0,18208.0,1020.9,1009.5,4.6179360417,12.7191602083,2997,2614
2021-07-16,Trondheim - Voll,19.7,12.2,5.4,0.1,1,932370.0,17058.0,1021.5,1017.9,4.8194985,14.0591953333,2903,2531
2021-07-17,Trondheim - Voll,16.8,13.1,3.1,0.3,1,373110.0,6322.3,1017.9,1009.0,5.17645425,12.7000720833,2824,2518
2021-07-18,Trondheim - Voll,13.3,9.9,7.2,5.2,1,435390.0,7146.4,1017.5,1008.5,2.3286233333,4.5628470833,2875,2585
2021-07-19,Trondheim - Voll,13.7,9.9,6.8,2.8,1,474260.0,9379.7,1017.6,1012.5,6.4157731667,12.5505896667,2977,2557
2021-07-20,Trondheim - Voll,12.9,9.9,5.8,1.4,1,1076500.0,19290.0,1020.9,1011.6,2.047447625,6.7845027083,2974,2578
2021-07-21,Trondheim - Voll,17.2,8.6,4.0,0.0,0,1110100.0,20007.0,1021.4,1018.1,1.9522905417,9.1108202917,2988,2590
2021-07-22,Trondheim - Voll,15.0,11.6,7.0,0.1,1,339960.0,6274.2,1021.1,1016.8,3.98424825,10.1165530833,2997,2598
2021-07-23,Trondheim - Voll,17.4,10.2,4.9,0.5,1,1054800.0,18907.0,1022.1,1019.0,3.6898968333,10.93279125,2990,2611
2021-07-24,Trondheim - Voll,23.4,8.6,3.0,0.3,1,1323900.0,22769.0,1019.0,1014.9,6.5218783333,13.5762644167,2883,2571
2021-07-25,Trondheim - Voll,24.9,12.5,2.8,0.3,1,1283200.0,21142.0,1016.9,1015.1,8.477742875,14.2864523333,2881,2600
2021-07-26,Trondheim - Voll,30.2,13.1,4.5,0.4,1,1268100.0,19733.0,1017.0,1012.0,8.7184614167,21.8125837083,3038,2610
2021-07-27,Trondheim - Voll,28.4,18.0,5.5,0.2,1,857460.0,13309.0,1013.0,1009.8,10.2364103043,22.1017785217,3026,2624
2021-07-28,Trondheim - Voll,27.2,17.1,4.4,0.3,1,1010900.0,16091.0,1009.7,1002.4,9.3340285,19.080586125,3017,2616
2021-07-29,Trondheim - Voll,26.7,15.4,4.9,0.2,1,1064600.0,17186.0,1001.8,994.7,9.4119325833,16.982934375,3006,2606
2021-07-30,Trondheim - Voll,19.6,11.8,5.3,0.4,1,568470.0,9099.6,1000.0,995.2,4.9632470833,14.599254375,2987,2609
2021-07-31,Trondheim - Voll,15.1,10.4,3.3,0.1,1,825240.0,13065.0,1001.2,999.0,2.2814232917,7.2365332083,2839,2530
2021-08-01,Trondheim - Voll,14.1,9.6,5.1,0.0,0,1045200.0,16656.0,1006.7,1001.3,1.4940520833,6.1225565833,2732,2394
2021-08-02,Trondheim - Voll,14.3,9.0,4.0,0.0,0,1108400.0,16773.0,1011.3,1006.9,1.2639669167,8.239910375,3080,2516
2021-08-03,Trondheim - Voll,15.1,8.0,3.2,0.1,1,943840.0,14031.0,1012.9,1011.3,1.9833333333,2.8625,3007,2592
2021-08-04,Trondheim - Voll,17.7,5.5,3.7,0.0,0,1069100.0,15460.0,1013.8,1012.5,2.7083333333,4.3708333333,3130,2620
2021-08-05,Trondheim - Voll,19.5,7.6,6.2,0.1,1,969380.0,14469.0,1013.4,1009.9,2.4352885417,6.9575608333,3162,2646
2021-08-06,Trondheim - Voll,24.3,8.3,4.3,9.2,1,1090600.0,16066.0,1011.5,1009.3,4.151253875,8.630596375,3226,2656
2021-08-07,Trondheim - Voll,23.2,13.7,4.4,0.2,1,1002400.0,14782.0,1010.8,1006.3,2.9404479583,6.470293875,2999,2570
2021-08-08,Trondheim - Voll,20.2,12.6,5.0,9.2,1,664640.0,9391.7,1006.5,1001.2,2.6531675417,5.114807375,2964,2489
2021-08-09,Trondheim - Voll,23.8,13.2,3.0,5.4,1,1033300.0,15016.0,1007.8,1005.4,3.5017500833,7.75298375,3103,2607
2021-08-10,Trondheim - Voll,22.5,13.1,4.5,0.1,1,1063900.0,15258.0,1013.2,1008.2,5.0192683333,17.0371235,3113,2664
2021-08-11,Trondheim - Voll,19.4,12.7,2.7,0.1,1,995870.0,14505.0,1016.0,1013.3,2.7012113333,7.1402564167,3118,2668
2021-08-12,Trondheim - Voll,20.3,11.2,3.7,0.2,1,816660.0,12784.0,1016.0,1012.4,3.95507275,11.5067401667,3135,2685
2021-08-13,Trondheim - Voll,19.6,12.3,4.0,0.2,1,687630.0,11212.0,1012.8,1006.1,2.968061,11.926515125,3193,2676
2021-08-14,Trondheim - Voll,15.4,10.8,5.1,7.5,1,143460.0,2067.8,1005.7,999.3,1.3154390833,2.2533952917,2982,2597
2021-08-15,Trondheim - Voll,14.2,10.6,6.1,46.4,1,330610.0,5423.4,1004.5,1000.4,2.0987474167,5.70513625,2895,2474
2021-08-16,Trondheim - Voll,14.7,10.9,3.5,0.3,1,752390.0,12060.0,1010.0,1004.9,0.9139584167,6.7477125417,3104,2574
2021-08-17,Trondheim - Voll,15.0,9.5,2.5,0.7,1,600970.0,8023.1,1010.2,1005.4,1.2058488261,10.1293960435,3099,2585
2021-08-18,Trondheim - Voll,13.3,10.2,5.5,0.1,1,215060.0,3033.5,1004.8,995.6,1.7333714583,6.0741119167,3099,2765
2021-08-19,Trondheim - Voll,12.6,10.1,6.3,8.8,1,452330.0,6621.5,1003.1,996.1,2.190291125,8.4094492083,3111,2770
2021-08-20,Trondheim - Voll,11.7,9.1,7.1,5.6,1,355820.0,4935.8,1015.9,1003.2,0.8180305833,4.3802853333,3327,2705
2021-08-21,Trondheim - Voll,13.5,8.7,4.8,0.4,1,756520.0,10768.0,1021.9,1016.1,0.4493465833,5.557808375,3053,2646
2021-08-22,Trondheim - Voll,13.5,7.5,2.9,0.0,0,723490.0,10338.0,1027.7,1021.9,1.2643067083,6.5361819583,3105,2638
2021-08-23,Trondheim - Voll,12.4,4.5,3.5,0.0,0,773290.0,11345.0,1030.1,1028.0,3.5564234167,13.44652275,3211,2661
2021-08-24,Trondheim - Voll,14.7,8.0,9.6,0.2,1,198460.0,3073.9,1029.7,1013.2,3.1969999583,6.4408645,3244,2635
2021-08-25,Trondheim - Voll,14.7,10.8,9.8,40.8,1,398620.0,5188.4,1022.4,1013.5,1.88807175,9.2357874167,3286,2653
2021-08-26,Trondheim - Voll,15.1,6.9,2.9,0.7,1,890890.0,13405.0,1028.0,1022.5,3.7030091667,17.1633174167,3327,2691
2021-08-27,Trondheim - Voll,18.8,7.5,4.2,0.2,1,885850.0,11914.0,1028.1,1026.7,2.6302902083,11.83241825,3386,2696
2021-08-28,Trondheim - Voll,18.7,6.1,2.9,0.1,1,872640.0,11373.0,1028.5,1025.2,3.4483878333,10.002355375,3065,2669
2021-08-29,Trondheim - Voll,18.7,7.3,3.8,0.3,1,843520.0,11615.0,1027.6,1026.0,3.8573286667,9.0490021667,3036,2591
2021-08-30,Trondheim - Voll,14.4,10.0,2.8,0.2,1,389780.0,6215.8,1027.9,1027.4,1.920976875,9.3548672917,3121,2620
2021-08-31,Trondheim - Voll,14.3,10.5,5.5,0.0,0,412520.0,5939.2,1028.2,1026.9,3.4355832917,9.4774240833,3150,2676
2021-09-01,Trondheim - Voll,12.1,10.0,5.6,4.3,1,320410.0,5301.1,1027.0,1024.3,2.0667958333,3.6820642917,3125,2655
2021-09-02,Trondheim - Voll,12.4,10.8,7.8,9.4,1,259180.0,4333.9,1025.4,1017.4,3.2676424167,7.9055768333,3125,2655
2021-09-03,Trondheim - Voll,11.8,7.2,7.7,7.0,1,510200.0,7182.2,1024.0,1019.3,0.812639875,10.3129825417,3134,2665
2021-09-04,Trondheim - Voll,12.9,4.5,4.5,0.4,1,726730.0,10389.0,1024.2,1021.3,1.4459001667,8.2526594167,3058,2736
2021-09-05,Trondheim - Voll,14.2,6.3,3.0,0.0,0,501980.0,7468.5,1024.6,1021.9,2.853261375,10.3477677083,2967,2625
2021-09-06,Trondheim - Voll,13.3,8.4,2.4,0.0,0,283070.0,3928.5,1021.6,1015.7,5.736525875,20.8486600417,3245,2714
2021-09-07,Trondheim - Voll,15.4,11.3,5.0,3.1,1,245280.0,3704.7,1015.3,1010.2,2.6517885833,5.1356792083,3249,2758
2021-09-08,Trondheim - Voll,15.2,11.0,6.2,8.7,1,198240.0,3026.5,1013.2,1009.1,0.2638529167,2.0154537083,3255,2763
2021-09-09,Trondheim - Voll,14.3,10.7,3.4,20.0,1,348260.0,4559.4,1015.8,1008.0,2.6992306667,5.626427625,3244,2753
2021-09-10,Trondheim - Voll,12.0,7.4,2.8,3.8,1,252420.0,3363.0,1015.3,1010.8,3.0914709583,6.9420166667,3236,2748
2021-09-11,Trondheim - Voll,12.9,10.8,3.0,5.0,1,209230.0,3052.1,1011.6,1008.0,4.0889455417,6.236748375,3117,2801
